GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more"
1500000US360470433005,360470433005,"Block Group 5, Census Tract 433, Kings County, New York",293,71,31,18,24,37,25,19,22,11,8,14,0,13,0,0,0
1500000US360470434001,360470434001,"Block Group 1, Census Tract 434, Kings County, New York",526,114,36,45,25,70,22,17,33,35,47,28,24,25,0,0,5
1500000US360470434002,360470434002,"Block Group 2, Census Tract 434, Kings County, New York",353,79,39,5,12,32,5,17,7,9,40,37,31,19,0,5,16
1500000US360470434003,360470434003,"Block Group 3, Census Tract 434, Kings County, New York",367,71,26,20,25,39,12,21,19,15,26,36,16,11,25,5,0
1500000US360470435001,360470435001,"Block Group 1, Census Tract 435, Kings County, New York",375,102,34,31,11,45,9,13,0,37,25,16,30,12,0,7,3
1500000US360470435002,360470435002,"Block Group 2, Census Tract 435, Kings County, New York",447,110,51,71,25,33,30,30,35,4,4,9,34,0,0,11,0
1500000US360470435003,360470435003,"Block Group 3, Census Tract 435, Kings County, New York",398,61,49,50,37,52,0,5,33,22,6,4,63,16,0,0,0
1500000US360470436001,360470436001,"Block Group 1, Census Tract 436, Kings County, New York",591,122,87,32,55,49,23,0,21,5,51,44,40,28,5,14,15
1500000US360470436002,360470436002,"Block Group 2, Census Tract 436, Kings County, New York",483,93,93,17,19,39,39,10,34,21,23,59,18,6,8,0,4
1500000US360470436003,360470436003,"Block Group 3, Census Tract 436, Kings County, New York",494,97,58,44,6,28,24,29,36,15,40,47,25,24,21,0,0
1500000US360470437001,360470437001,"Block Group 1, Census Tract 437, Kings County, New York",246,44,17,12,29,27,15,24,0,8,6,21,19,7,0,17,0
1500000US360470437002,360470437002,"Block Group 2, Census Tract 437, Kings County, New York",457,119,85,27,26,40,6,16,16,47,13,31,31,0,0,0,0
1500000US360470437003,360470437003,"Block Group 3, Census Tract 437, Kings County, New York",383,136,11,8,33,26,13,0,7,7,24,50,36,15,17,0,0
1500000US360470437004,360470437004,"Block Group 4, Census Tract 437, Kings County, New York",321,88,26,37,18,31,40,9,0,5,0,28,21,0,0,18,0
1500000US360470438001,360470438001,"Block Group 1, Census Tract 438, Kings County, New York",496,126,62,21,3,44,41,26,22,17,21,40,20,45,0,8,0
1500000US360470438002,360470438002,"Block Group 2, Census Tract 438, Kings County, New York",482,21,46,26,50,38,33,26,14,18,38,55,51,13,33,0,20
1500000US360470439001,360470439001,"Block Group 1, Census Tract 439, Kings County, New York",426,41,23,51,25,88,27,17,21,18,40,55,5,8,0,2,5
1500000US360470439002,360470439002,"Block Group 2, Census Tract 439, Kings County, New York",355,77,17,53,6,17,45,13,36,18,11,12,25,9,13,0,3
1500000US360470439003,360470439003,"Block Group 3, Census Tract 439, Kings County, New York",262,49,21,23,29,45,10,17,11,0,37,6,10,0,0,4,0
1500000US360470440001,360470440001,"Block Group 1, Census Tract 440, Kings County, New York",344,86,47,41,20,5,22,0,0,0,51,26,22,7,0,6,11
1500000US360470440002,360470440002,"Block Group 2, Census Tract 440, Kings County, New York",275,40,5,17,31,12,8,0,6,15,25,56,22,27,11,0,0
1500000US360470440003,360470440003,"Block Group 3, Census Tract 440, Kings County, New York",336,66,36,33,11,14,20,29,18,13,12,41,11,13,19,0,0
1500000US360470441001,360470441001,"Block Group 1, Census Tract 441, Kings County, New York",547,140,56,75,38,65,42,20,13,7,32,32,11,5,11,0,0
1500000US360470441002,360470441002,"Block Group 2, Census Tract 441, Kings County, New York",553,121,52,45,52,49,68,37,36,21,23,36,13,0,0,0,0
1500000US360470441003,360470441003,"Block Group 3, Census Tract 441, Kings County, New York",572,206,49,22,63,11,65,31,24,6,44,13,34,0,4,0,0
1500000US360470442001,360470442001,"Block Group 1, Census Tract 442, Kings County, New York",517,99,55,60,48,29,7,16,32,13,50,61,19,22,0,0,6
1500000US360470442002,360470442002,"Block Group 2, Census Tract 442, Kings County, New York",393,70,37,28,45,7,16,22,0,5,38,53,42,7,0,11,12
1500000US360470443001,360470443001,"Block Group 1, Census Tract 443, Kings County, New York",464,86,25,38,34,39,33,41,26,13,28,41,32,16,6,0,6
1500000US360470443002,360470443002,"Block Group 2, Census Tract 443, Kings County, New York",365,102,49,32,22,32,28,29,12,0,31,0,17,0,11,0,0
1500000US360470443003,360470443003,"Block Group 3, Census Tract 443, Kings County, New York",442,101,64,39,36,48,41,13,17,17,34,13,0,6,8,5,0
1500000US360470443004,360470443004,"Block Group 4, Census Tract 443, Kings County, New York",321,25,26,17,34,17,20,42,15,22,38,25,16,14,0,10,0
1500000US360470444001,360470444001,"Block Group 1, Census Tract 444, Kings County, New York",343,80,10,21,8,12,37,18,9,5,5,25,54,14,15,14,16
1500000US360470444002,360470444002,"Block Group 2, Census Tract 444, Kings County, New York",469,134,41,25,24,30,14,21,4,26,14,26,63,6,0,5,36
1500000US360470444003,360470444003,"Block Group 3, Census Tract 444, Kings County, New York",373,93,62,27,5,0,32,20,8,14,13,41,34,5,10,9,0
1500000US360470445001,360470445001,"Block Group 1, Census Tract 445, Kings County, New York",502,28,12,70,42,29,20,36,48,22,43,79,35,18,16,4,0
1500000US360470445002,360470445002,"Block Group 2, Census Tract 445, Kings County, New York",348,97,21,20,44,34,5,21,37,0,31,10,18,5,0,0,5
1500000US360470445003,360470445003,"Block Group 3, Census Tract 445, Kings County, New York",505,139,61,8,31,35,14,42,37,13,25,59,13,5,6,12,5
1500000US360470446001,360470446001,"Block Group 1, Census Tract 446, Kings County, New York",316,39,40,29,7,14,16,25,14,7,27,38,37,16,0,7,0
1500000US360470446002,360470446002,"Block Group 2, Census Tract 446, Kings County, New York",325,37,40,7,31,12,14,22,0,15,41,26,49,24,7,0,0
1500000US360470447001,360470447001,"Block Group 1, Census Tract 447, Kings County, New York",333,93,39,21,21,34,25,20,7,0,39,21,7,6,0,0,0
1500000US360470447002,360470447002,"Block Group 2, Census Tract 447, Kings County, New York",251,44,49,17,29,29,24,0,27,14,0,13,5,0,0,0,0
1500000US360470448001,360470448001,"Block Group 1, Census Tract 448, Kings County, New York",359,29,15,25,16,18,12,20,39,23,20,40,64,6,13,6,13
1500000US360470448002,360470448002,"Block Group 2, Census Tract 448, Kings County, New York",226,12,18,10,7,29,25,22,18,20,10,34,8,6,0,0,7
1500000US360470450001,360470450001,"Block Group 1, Census Tract 450, Kings County, New York",516,74,4,35,11,31,24,32,40,12,82,45,31,35,6,35,19
1500000US360470452001,360470452001,"Block Group 1, Census Tract 452, Kings County, New York",360,15,7,9,9,16,46,15,20,36,15,17,51,21,30,35,18
1500000US360470452002,360470452002,"Block Group 2, Census Tract 452, Kings County, New York",631,73,91,48,19,35,36,8,40,35,31,31,68,54,17,21,24
1500000US360470453001,360470453001,"Block Group 1, Census Tract 453, Kings County, New York",243,62,11,14,7,28,32,19,15,8,9,33,5,0,0,0,0
1500000US360470453002,360470453002,"Block Group 2, Census Tract 453, Kings County, New York",60,18,0,6,16,9,0,6,0,0,5,0,0,0,0,0,0
1500000US360470453003,360470453003,"Block Group 3, Census Tract 453, Kings County, New York",157,59,29,8,0,8,0,20,0,0,19,6,0,0,0,0,8
1500000US360470454001,360470454001,"Block Group 1, Census Tract 454, Kings County, New York",274,19,25,12,33,37,4,19,5,22,6,28,36,11,0,14,3
1500000US360470454002,360470454002,"Block Group 2, Census Tract 454, Kings County, New York",262,8,13,21,21,5,0,23,8,32,16,6,54,7,14,29,5
1500000US360470455001,360470455001,"Block Group 1, Census Tract 455, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470455002,360470455002,"Block Group 2, Census Tract 455, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470455003,360470455003,"Block Group 3, Census Tract 455, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470455004,360470455004,"Block Group 4, Census Tract 455, Kings County, New York",16,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0
1500000US360470456001,360470456001,"Block Group 1, Census Tract 456, Kings County, New York",412,82,24,31,31,0,34,7,0,34,35,43,39,23,29,0,0
1500000US360470456002,360470456002,"Block Group 2, Census Tract 456, Kings County, New York",476,42,60,44,43,23,47,25,18,26,24,8,41,20,8,20,27
1500000US360470458001,360470458001,"Block Group 1, Census Tract 458, Kings County, New York",337,45,35,16,16,29,15,16,16,0,33,38,22,23,9,8,16
1500000US360470458002,360470458002,"Block Group 2, Census Tract 458, Kings County, New York",189,0,0,12,0,0,0,0,11,0,0,29,29,10,25,24,49
1500000US360470460011,360470460011,"Block Group 1, Census Tract 460.01, Kings County, New York",1071,140,145,36,93,83,68,65,35,53,99,110,62,56,11,0,15
1500000US360470460021,360470460021,"Block Group 1, Census Tract 460.02, Kings County, New York",177,13,4,0,20,0,10,8,17,6,30,7,23,19,6,14,0
1500000US360470462011,360470462011,"Block Group 1, Census Tract 462.01, Kings County, New York",634,100,64,81,32,51,32,32,18,17,55,31,51,7,17,17,29
1500000US360470462012,360470462012,"Block Group 2, Census Tract 462.01, Kings County, New York",445,136,65,28,20,24,12,0,0,0,15,57,46,22,0,9,11
1500000US360470462021,360470462021,"Block Group 1, Census Tract 462.02, Kings County, New York",202,8,0,18,0,15,0,16,23,9,35,44,18,10,6,0,0
1500000US360470462022,360470462022,"Block Group 2, Census Tract 462.02, Kings County, New York",253,38,25,6,16,21,7,23,9,11,33,11,24,19,0,10,0
1500000US360470464001,360470464001,"Block Group 1, Census Tract 464, Kings County, New York",322,75,32,12,26,26,6,31,22,22,29,10,10,7,7,0,7
1500000US360470464002,360470464002,"Block Group 2, Census Tract 464, Kings County, New York",304,49,40,4,19,12,4,13,26,53,17,35,18,0,8,0,6
1500000US360470465001,360470465001,"Block Group 1, Census Tract 465, Kings County, New York",764,329,113,68,31,49,21,32,41,14,9,17,16,12,5,0,7
1500000US360470465002,360470465002,"Block Group 2, Census Tract 465, Kings County, New York",51,38,2,0,6,0,0,0,0,5,0,0,0,0,0,0,0
1500000US360470468001,360470468001,"Block Group 1, Census Tract 468, Kings County, New York",333,32,27,34,9,43,0,32,13,24,22,41,31,18,0,0,7
1500000US360470470001,360470470001,"Block Group 1, Census Tract 470, Kings County, New York",423,33,81,34,15,18,15,20,18,21,12,36,38,44,0,7,31
1500000US360470470002,360470470002,"Block Group 2, Census Tract 470, Kings County, New York",398,55,54,6,20,9,16,8,30,32,33,65,47,0,0,7,16
1500000US360470472001,360470472001,"Block Group 1, Census Tract 472, Kings County, New York",168,24,7,16,18,7,3,11,6,0,14,11,31,7,0,7,6
1500000US360470472002,360470472002,"Block Group 2, Census Tract 472, Kings County, New York",307,45,34,28,30,30,13,0,17,8,36,30,17,19,0,0,0
1500000US360470472003,360470472003,"Block Group 3, Census Tract 472, Kings County, New York",309,72,28,26,39,16,8,7,14,15,6,0,11,13,15,8,31
1500000US360470473001,360470473001,"Block Group 1, Census Tract 473, Kings County, New York",237,12,36,13,9,26,12,22,41,7,20,16,9,8,0,0,6
1500000US360470474001,360470474001,"Block Group 1, Census Tract 474, Kings County, New York",459,48,46,24,30,48,48,12,15,12,17,56,27,16,31,20,9
1500000US360470474002,360470474002,"Block Group 2, Census Tract 474, Kings County, New York",384,86,59,12,19,13,45,7,12,0,23,7,11,0,42,6,42
1500000US360470476001,360470476001,"Block Group 1, Census Tract 476, Kings County, New York",296,27,57,44,0,23,30,4,7,7,38,0,31,14,14,0,0
1500000US360470476002,360470476002,"Block Group 2, Census Tract 476, Kings County, New York",346,38,88,32,34,0,16,6,7,10,9,24,25,31,26,0,0
1500000US360470476003,360470476003,"Block Group 3, Census Tract 476, Kings County, New York",448,82,84,24,14,18,38,12,24,7,23,26,37,30,17,12,0
1500000US360470477001,360470477001,"Block Group 1, Census Tract 477, Kings County, New York",437,63,30,47,32,21,13,14,17,15,73,6,66,20,16,4,0
1500000US360470477002,360470477002,"Block Group 2, Census Tract 477, Kings County, New York",544,138,21,25,34,15,8,56,39,22,35,54,60,29,8,0,0
1500000US360470478001,360470478001,"Block Group 1, Census Tract 478, Kings County, New York",455,35,21,13,53,22,31,38,30,54,76,26,40,9,7,0,0
1500000US360470478002,360470478002,"Block Group 2, Census Tract 478, Kings County, New York",440,97,47,36,12,46,0,21,34,24,14,35,35,14,16,0,9
1500000US360470478003,360470478003,"Block Group 3, Census Tract 478, Kings County, New York",403,79,75,18,7,8,20,18,21,24,41,36,38,0,8,10,0
1500000US360470480001,360470480001,"Block Group 1, Census Tract 480, Kings County, New York",624,170,80,37,60,47,29,6,0,32,46,72,11,7,27,0,0
1500000US360470480002,360470480002,"Block Group 2, Census Tract 480, Kings County, New York",477,85,66,41,42,23,14,10,18,10,40,44,40,14,20,0,10
1500000US360470481001,360470481001,"Block Group 1, Census Tract 481, Kings County, New York",255,36,22,20,23,46,0,6,6,13,21,20,33,9,0,0,0
1500000US360470481002,360470481002,"Block Group 2, Census Tract 481, Kings County, New York",320,131,59,24,5,35,13,10,5,0,15,7,16,0,0,0,0
1500000US360470481003,360470481003,"Block Group 3, Census Tract 481, Kings County, New York",562,188,20,49,40,40,50,0,37,18,16,40,47,9,8,0,0
1500000US360470482001,360470482001,"Block Group 1, Census Tract 482, Kings County, New York",536,154,70,61,45,42,17,17,6,12,17,32,51,5,0,0,7
1500000US360470482002,360470482002,"Block Group 2, Census Tract 482, Kings County, New York",281,39,35,24,13,12,5,19,14,6,7,32,46,22,0,0,7
1500000US360470482003,360470482003,"Block Group 3, Census Tract 482, Kings County, New York",378,74,50,17,27,8,32,15,15,15,37,32,22,21,6,7,0
1500000US360470482004,360470482004,"Block Group 4, Census Tract 482, Kings County, New York",727,183,93,55,71,45,41,33,21,20,40,62,43,5,15,0,0
1500000US360470483001,360470483001,"Block Group 1, Census Tract 483, Kings County, New York",57,25,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
1500000US360470483002,360470483002,"Block Group 2, Census Tract 483, Kings County, New York",248,17,33,12,19,0,27,12,15,9,45,11,13,20,0,15,0
1500000US360470484001,360470484001,"Block Group 1, Census Tract 484, Kings County, New York",773,139,47,65,29,31,30,73,67,29,52,64,93,21,25,0,8
1500000US360470484002,360470484002,"Block Group 2, Census Tract 484, Kings County, New York",432,84,46,49,83,23,8,10,5,14,22,26,18,12,10,15,7
1500000US360470484003,360470484003,"Block Group 3, Census Tract 484, Kings County, New York",417,71,56,26,64,0,32,38,12,0,35,20,44,11,8,0,0
1500000US360470486001,360470486001,"Block Group 1, Census Tract 486, Kings County, New York",507,73,61,38,52,46,12,24,50,40,27,27,39,9,9,0,0
1500000US360470486002,360470486002,"Block Group 2, Census Tract 486, Kings County, New York",436,82,28,16,47,36,36,5,10,55,26,47,22,12,9,5,0
1500000US360470486003,360470486003,"Block Group 3, Census Tract 486, Kings County, New York",25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1500000US360470487001,360470487001,"Block Group 1, Census Tract 487, Kings County, New York",85,6,0,7,7,11,0,7,8,0,18,14,0,7,0,0,0
1500000US360470487002,360470487002,"Block Group 2, Census Tract 487, Kings County, New York",20,0,0,7,0,0,0,5,8,0,0,0,0,0,0,0,0
1500000US360470487003,360470487003,"Block Group 3, Census Tract 487, Kings County, New York",18,0,0,0,6,4,0,0,0,0,8,0,0,0,0,0,0
1500000US360470487004,360470487004,"Block Group 4, Census Tract 487, Kings County, New York",85,9,0,0,10,23,9,14,20,0,0,0,0,0,0,0,0
1500000US360470488001,360470488001,"Block Group 1, Census Tract 488, Kings County, New York",464,61,33,10,61,20,15,23,33,30,31,44,53,16,6,14,14
1500000US360470488002,360470488002,"Block Group 2, Census Tract 488, Kings County, New York",350,85,22,21,6,9,19,32,41,7,36,14,22,16,13,7,0
1500000US360470488003,360470488003,"Block Group 3, Census Tract 488, Kings County, New York",644,118,25,51,37,63,29,36,34,31,55,43,53,24,20,18,7
1500000US360470489002,360470489002,"Block Group 2, Census Tract 489, Kings County, New York",1364,565,179,155,86,52,66,54,51,26,44,37,2,24,0,0,23
1500000US360470490001,360470490001,"Block Group 1, Census Tract 490, Kings County, New York",1001,241,72,78,91,74,55,22,54,42,92,90,62,20,0,8,0
1500000US360470490002,360470490002,"Block Group 2, Census Tract 490, Kings County, New York",946,275,101,35,75,20,80,31,31,17,54,109,41,34,19,10,14
1500000US360470490003,360470490003,"Block Group 3, Census Tract 490, Kings County, New York",276,16,20,43,11,22,0,57,0,26,32,0,22,15,12,0,0
1500000US360470491001,360470491001,"Block Group 1, Census Tract 491, Kings County, New York",137,9,0,0,22,0,22,26,5,0,14,15,6,0,0,18,0
1500000US360470491002,360470491002,"Block Group 2, Census Tract 491, Kings County, New York",315,110,46,84,0,25,22,9,0,0,19,0,0,0,0,0,0
1500000US360470491003,360470491003,"Block Group 3, Census Tract 491, Kings County, New York",109,52,34,0,9,0,6,0,0,4,4,0,0,0,0,0,0
1500000US360470491004,360470491004,"Block Group 4, Census Tract 491, Kings County, New York",733,140,101,41,30,101,36,54,18,55,47,61,43,0,0,0,6
1500000US360470491005,360470491005,"Block Group 5, Census Tract 491, Kings County, New York",876,178,81,104,60,69,42,21,51,75,49,26,64,19,13,24,0
1500000US360470492001,360470492001,"Block Group 1, Census Tract 492, Kings County, New York",398,102,43,13,12,7,39,6,0,24,38,44,42,12,0,16,0
1500000US360470492002,360470492002,"Block Group 2, Census Tract 492, Kings County, New York",378,106,5,29,23,14,28,5,12,21,39,12,54,17,0,5,8
1500000US360470492003,360470492003,"Block Group 3, Census Tract 492, Kings County, New York",362,99,39,22,19,16,17,12,12,24,16,9,31,25,15,6,0
1500000US360470493001,360470493001,"Block Group 1, Census Tract 493, Kings County, New York",831,352,109,86,57,64,41,55,7,35,12,8,5,0,0,0,0
1500000US360470493002,360470493002,"Block Group 2, Census Tract 493, Kings County, New York",468,93,53,44,47,39,77,12,32,7,0,37,27,0,0,0,0
1500000US360470493003,360470493003,"Block Group 3, Census Tract 493, Kings County, New York",352,37,61,46,24,42,17,20,26,7,0,20,14,8,7,0,23
1500000US360470493004,360470493004,"Block Group 4, Census Tract 493, Kings County, New York",487,249,55,31,38,55,4,22,14,0,13,0,6,0,0,0,0
1500000US360470493005,360470493005,"Block Group 5, Census Tract 493, Kings County, New York",506,105,19,41,50,51,22,18,12,31,100,12,36,0,0,9,0
1500000US360470494001,360470494001,"Block Group 1, Census Tract 494, Kings County, New York",486,43,45,10,29,38,21,28,27,50,44,56,51,24,14,6,0
1500000US360470494002,360470494002,"Block Group 2, Census Tract 494, Kings County, New York",528,142,63,74,39,8,37,7,52,14,8,40,21,0,7,16,0
1500000US360470494003,360470494003,"Block Group 3, Census Tract 494, Kings County, New York",586,117,41,69,31,28,36,22,35,37,80,39,35,9,0,0,7
1500000US360470494004,360470494004,"Block Group 4, Census Tract 494, Kings County, New York",427,91,89,17,0,19,23,24,0,27,13,19,59,0,0,10,36
1500000US360470495001,360470495001,"Block Group 1, Census Tract 495, Kings County, New York",367,90,33,24,30,38,39,38,16,21,0,5,18,15,0,0,0
1500000US360470495002,360470495002,"Block Group 2, Census Tract 495, Kings County, New York",379,36,27,32,31,37,22,27,5,27,24,39,42,6,13,0,11
1500000US360470495003,360470495003,"Block Group 3, Census Tract 495, Kings County, New York",339,94,36,8,29,22,11,34,17,0,0,16,15,35,17,5,0
1500000US360470496001,360470496001,"Block Group 1, Census Tract 496, Kings County, New York",551,70,14,24,35,33,60,25,33,41,40,56,54,36,30,0,0
1500000US360470496002,360470496002,"Block Group 2, Census Tract 496, Kings County, New York",473,88,17,45,42,19,26,7,43,33,25,27,51,16,14,7,13
1500000US360470496003,360470496003,"Block Group 3, Census Tract 496, Kings County, New York",388,42,37,15,11,52,31,26,15,28,36,49,26,9,5,0,6
1500000US360470497001,360470497001,"Block Group 1, Census Tract 497, Kings County, New York",348,60,20,17,21,31,15,55,15,0,17,44,41,6,0,0,6
1500000US360470497002,360470497002,"Block Group 2, Census Tract 497, Kings County, New York",404,48,32,28,14,7,41,33,15,52,37,57,34,6,0,0,0
1500000US360470497003,360470497003,"Block Group 3, Census Tract 497, Kings County, New York",357,25,24,61,17,38,25,25,24,7,28,26,48,0,0,0,9
1500000US360470498001,360470498001,"Block Group 1, Census Tract 498, Kings County, New York",676,80,45,42,104,39,45,85,11,36,33,68,53,6,20,0,9
1500000US360470498002,360470498002,"Block Group 2, Census Tract 498, Kings County, New York",639,47,89,45,43,17,33,32,41,63,53,71,51,21,19,5,9
1500000US360470498003,360470498003,"Block Group 3, Census Tract 498, Kings County, New York",224,16,46,33,0,13,13,5,27,0,22,15,23,11,0,0,0
1500000US360470499001,360470499001,"Block Group 1, Census Tract 499, Kings County, New York",330,45,32,43,8,44,17,42,0,20,20,7,27,7,9,9,0
1500000US360470499002,360470499002,"Block Group 2, Census Tract 499, Kings County, New York",426,67,33,9,58,10,56,37,22,18,35,36,36,0,9,0,0
1500000US360470500001,360470500001,"Block Group 1, Census Tract 500, Kings County, New York",353,42,19,16,33,16,13,28,28,15,14,23,56,25,12,0,13
1500000US360470500002,360470500002,"Block Group 2, Census Tract 500, Kings County, New York",527,32,43,28,15,46,34,34,20,55,32,43,100,36,9,0,0
1500000US360470500003,360470500003,"Block Group 3, Census Tract 500, Kings County, New York",636,77,52,55,54,30,40,59,42,31,49,65,26,19,21,0,16
1500000US360470501001,360470501001,"Block Group 1, Census Tract 501, Kings County, New York",407,33,0,25,30,52,30,34,31,23,44,16,24,36,18,6,5
1500000US360470501002,360470501002,"Block Group 2, Census Tract 501, Kings County, New York",420,87,29,15,43,21,49,20,7,38,42,27,36,0,6,0,0
1500000US360470501003,360470501003,"Block Group 3, Census Tract 501, Kings County, New York",405,54,31,49,14,21,33,30,17,30,29,13,47,25,7,5,0
1500000US360470502011,360470502011,"Block Group 1, Census Tract 502.01, Kings County, New York",251,14,6,9,8,6,0,17,18,12,20,51,45,33,6,6,0
1500000US360470502012,360470502012,"Block Group 2, Census Tract 502.01, Kings County, New York",410,8,0,8,19,9,32,0,32,29,35,78,77,34,18,9,22
1500000US360470502021,360470502021,"Block Group 1, Census Tract 502.02, Kings County, New York",626,17,45,8,68,19,26,15,32,33,46,63,124,82,25,23,0
1500000US360470502022,360470502022,"Block Group 2, Census Tract 502.02, Kings County, New York",524,118,84,17,27,17,17,32,0,16,40,35,39,26,20,0,36
1500000US360470503001,360470503001,"Block Group 1, Census Tract 503, Kings County, New York",371,63,15,35,15,27,20,15,18,14,23,76,17,0,0,27,6
1500000US360470503002,360470503002,"Block Group 2, Census Tract 503, Kings County, New York",300,39,27,21,24,15,20,13,29,6,46,29,27,4,0,0,0
1500000US360470503003,360470503003,"Block Group 3, Census Tract 503, Kings County, New York",410,13,22,65,25,59,18,47,10,17,23,57,23,8,13,0,10
1500000US360470504001,360470504001,"Block Group 1, Census Tract 504, Kings County, New York",495,38,38,28,17,8,19,21,45,31,75,88,24,42,21,0,0
1500000US360470504002,360470504002,"Block Group 2, Census Tract 504, Kings County, New York",581,110,49,12,18,50,34,34,54,23,29,64,44,10,24,0,26
1500000US360470504003,360470504003,"Block Group 3, Census Tract 504, Kings County, New York",809,90,17,61,36,67,48,66,53,15,100,97,76,49,7,15,12
1500000US360470504004,360470504004,"Block Group 4, Census Tract 504, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470505001,360470505001,"Block Group 1, Census Tract 505, Kings County, New York",547,262,48,30,17,34,39,5,0,40,42,10,0,0,7,13,0
1500000US360470505002,360470505002,"Block Group 2, Census Tract 505, Kings County, New York",335,48,21,47,33,34,13,20,33,9,42,18,8,9,0,0,0
1500000US360470505003,360470505003,"Block Group 3, Census Tract 505, Kings County, New York",636,148,38,65,40,63,29,63,11,11,59,39,13,38,7,6,6
1500000US360470506001,360470506001,"Block Group 1, Census Tract 506, Kings County, New York",419,105,20,62,15,32,19,36,25,30,39,17,7,0,12,0,0
1500000US360470506002,360470506002,"Block Group 2, Census Tract 506, Kings County, New York",335,18,50,10,53,18,30,9,28,19,40,12,21,11,7,0,9
1500000US360470506003,360470506003,"Block Group 3, Census Tract 506, Kings County, New York",489,148,100,30,51,18,12,6,49,30,15,13,11,0,0,0,6
1500000US360470506004,360470506004,"Block Group 4, Census Tract 506, Kings County, New York",646,108,15,82,43,28,20,74,64,60,5,58,49,20,5,0,15
1500000US360470507001,360470507001,"Block Group 1, Census Tract 507, Kings County, New York",131,52,12,9,0,12,6,0,9,0,21,0,10,0,0,0,0
1500000US360470507002,360470507002,"Block Group 2, Census Tract 507, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360470507003,360470507003,"Block Group 3, Census Tract 507, Kings County, New York",31,0,5,7,6,0,0,0,5,0,0,0,8,0,0,0,0
1500000US360470508001,360470508001,"Block Group 1, Census Tract 508, Kings County, New York",963,302,61,107,58,81,47,29,79,59,55,18,46,21,0,0,0
1500000US360470508002,360470508002,"Block Group 2, Census Tract 508, Kings County, New York",873,203,50,108,101,72,43,58,47,34,84,33,34,6,0,0,0
1500000US360470508003,360470508003,"Block Group 3, Census Tract 508, Kings County, New York",469,110,14,37,22,31,35,56,8,46,34,64,6,0,6,0,0
1500000US360470508004,360470508004,"Block Group 4, Census Tract 508, Kings County, New York",692,119,74,42,80,58,23,83,41,14,53,36,44,19,0,6,0
1500000US360470508005,360470508005,"Block Group 5, Census Tract 508, Kings County, New York",965,253,86,76,64,83,110,52,30,28,111,48,0,24,0,0,0
1500000US360470508006,360470508006,"Block Group 6, Census Tract 508, Kings County, New York",579,123,35,55,43,69,34,43,33,0,49,76,12,7,0,0,0
1500000US360470509001,360470509001,"Block Group 1, Census Tract 509, Kings County, New York",90,7,0,21,0,0,0,7,14,9,20,0,12,0,0,0,0
1500000US360470509002,360470509002,"Block Group 2, Census Tract 509, Kings County, New York",264,85,35,44,12,24,11,26,0,0,22,0,5,0,0,0,0
1500000US360470510001,360470510001,"Block Group 1, Census Tract 510, Kings County, New York",838,152,93,105,104,31,41,67,44,7,66,51,29,26,13,9,0
1500000US360470510002,360470510002,"Block Group 2, Census Tract 510, Kings County, New York",514,156,52,56,51,48,36,24,25,0,29,20,17,0,0,0,0
1500000US360470510003,360470510003,"Block Group 3, Census Tract 510, Kings County, New York",787,124,41,67,111,76,32,59,48,23,107,29,63,0,7,0,0
1500000US360470510004,360470510004,"Block Group 4, Census Tract 510, Kings County, New York",943,178,142,60,105,64,41,40,44,86,27,73,63,8,0,12,0
1500000US360470511001,360470511001,"Block Group 1, Census Tract 511, Kings County, New York",170,15,18,14,0,20,6,9,9,5,43,19,0,12,0,0,0
1500000US360470511002,360470511002,"Block Group 2, Census Tract 511, Kings County, New York",867,105,111,65,113,28,85,64,66,43,94,31,32,0,19,11,0
1500000US360470511003,360470511003,"Block Group 3, Census Tract 511, Kings County, New York",160,14,23,27,26,9,0,10,10,7,5,13,10,0,0,6,0
1500000US360470511004,360470511004,"Block Group 4, Census Tract 511, Kings County, New York",249,87,16,38,14,26,4,0,24,2,8,9,4,0,17,0,0
1500000US360470512001,360470512001,"Block Group 1, Census Tract 512, Kings County, New York",2309,429,229,118,127,159,245,151,147,89,137,258,133,34,8,40,5
1500000US360470513001,360470513001,"Block Group 1, Census Tract 513, Kings County, New York",426,78,8,14,47,8,31,27,50,15,31,39,39,28,11,0,0
