GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11
Id,Id2,Geography,Total:,Less than 10 percent,10 to 14 percent,15 to 19 percent,20 to 24 percent,25 to 29 percent,30 to 34 percent,35 to 39 percent,40 to 49 percent,50 percent or more,Not computed
1500000US360470396002,360470396002,"Block Group 2, Census Tract 396, Kings County, New York",249,7,14,43,57,19,30,0,24,39,16
1500000US360470397001,360470397001,"Block Group 1, Census Tract 397, Kings County, New York",183,0,11,18,33,41,25,0,10,45,0
1500000US360470397002,360470397002,"Block Group 2, Census Tract 397, Kings County, New York",214,0,47,7,9,0,24,6,22,84,15
1500000US360470397003,360470397003,"Block Group 3, Census Tract 397, Kings County, New York",523,0,33,114,42,57,38,6,58,134,41
1500000US360470398001,360470398001,"Block Group 1, Census Tract 398, Kings County, New York",231,23,15,33,14,6,17,15,29,66,13
1500000US360470398002,360470398002,"Block Group 2, Census Tract 398, Kings County, New York",229,14,14,8,16,54,0,22,8,84,9
1500000US360470399001,360470399001,"Block Group 1, Census Tract 399, Kings County, New York",316,13,26,4,32,11,0,18,44,110,58
1500000US360470399002,360470399002,"Block Group 2, Census Tract 399, Kings County, New York",292,23,40,12,26,9,9,7,56,71,39
1500000US360470399003,360470399003,"Block Group 3, Census Tract 399, Kings County, New York",327,13,32,45,24,58,13,33,34,67,8
1500000US360470400001,360470400001,"Block Group 1, Census Tract 400, Kings County, New York",297,0,16,36,47,26,40,6,33,93,0
1500000US360470400002,360470400002,"Block Group 2, Census Tract 400, Kings County, New York",125,8,8,43,0,0,19,10,15,14,8
1500000US360470400003,360470400003,"Block Group 3, Census Tract 400, Kings County, New York",252,24,26,30,24,14,0,20,16,80,18
1500000US360470401001,360470401001,"Block Group 1, Census Tract 401, Kings County, New York",134,0,14,6,0,15,7,7,17,60,8
1500000US360470401002,360470401002,"Block Group 2, Census Tract 401, Kings County, New York",253,0,20,44,14,12,20,16,21,92,14
1500000US360470401003,360470401003,"Block Group 3, Census Tract 401, Kings County, New York",362,13,23,7,29,31,13,19,20,145,62
1500000US360470402001,360470402001,"Block Group 1, Census Tract 402, Kings County, New York",217,6,30,27,0,28,18,7,10,91,0
1500000US360470402002,360470402002,"Block Group 2, Census Tract 402, Kings County, New York",299,17,82,29,37,21,0,18,9,64,22
1500000US360470403001,360470403001,"Block Group 1, Census Tract 403, Kings County, New York",223,17,24,33,20,24,0,7,49,49,0
1500000US360470403002,360470403002,"Block Group 2, Census Tract 403, Kings County, New York",227,0,23,20,13,8,0,9,8,125,21
1500000US360470403003,360470403003,"Block Group 3, Census Tract 403, Kings County, New York",287,0,18,33,0,33,0,8,54,117,24
1500000US360470404001,360470404001,"Block Group 1, Census Tract 404, Kings County, New York",233,15,14,44,42,19,15,19,7,22,36
1500000US360470404002,360470404002,"Block Group 2, Census Tract 404, Kings County, New York",203,9,18,20,36,15,24,9,7,50,15
1500000US360470405001,360470405001,"Block Group 1, Census Tract 405, Kings County, New York",131,16,4,27,6,0,0,12,16,44,6
1500000US360470405002,360470405002,"Block Group 2, Census Tract 405, Kings County, New York",241,14,23,31,49,13,22,20,9,52,8
1500000US360470406001,360470406001,"Block Group 1, Census Tract 406, Kings County, New York",270,0,29,25,24,32,35,9,33,74,9
1500000US360470406002,360470406002,"Block Group 2, Census Tract 406, Kings County, New York",176,0,17,32,17,8,0,0,16,63,23
1500000US360470406003,360470406003,"Block Group 3, Census Tract 406, Kings County, New York",275,30,31,7,38,17,20,0,17,97,18
1500000US360470407001,360470407001,"Block Group 1, Census Tract 407, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470408001,360470408001,"Block Group 1, Census Tract 408, Kings County, New York",123,22,10,11,19,7,0,0,6,30,18
1500000US360470408002,360470408002,"Block Group 2, Census Tract 408, Kings County, New York",245,17,6,59,53,13,15,0,8,62,12
1500000US360470408003,360470408003,"Block Group 3, Census Tract 408, Kings County, New York",245,0,46,25,47,14,14,0,9,57,33
1500000US360470409001,360470409001,"Block Group 1, Census Tract 409, Kings County, New York",328,14,18,6,42,71,0,5,41,118,13
1500000US360470409002,360470409002,"Block Group 2, Census Tract 409, Kings County, New York",272,7,40,45,26,13,19,28,0,88,6
1500000US360470409003,360470409003,"Block Group 3, Census Tract 409, Kings County, New York",304,20,22,19,20,6,14,10,18,175,0
1500000US360470410001,360470410001,"Block Group 1, Census Tract 410, Kings County, New York",108,10,18,0,11,16,7,7,0,39,0
1500000US360470410002,360470410002,"Block Group 2, Census Tract 410, Kings County, New York",230,17,37,28,25,23,0,5,36,59,0
1500000US360470411001,360470411001,"Block Group 1, Census Tract 411, Kings County, New York",244,18,24,25,22,0,0,25,23,88,19
1500000US360470411002,360470411002,"Block Group 2, Census Tract 411, Kings County, New York",296,8,18,13,34,63,6,14,0,90,50
1500000US360470411003,360470411003,"Block Group 3, Census Tract 411, Kings County, New York",198,17,24,27,6,4,6,9,0,80,25
1500000US360470412001,360470412001,"Block Group 1, Census Tract 412, Kings County, New York",288,37,24,52,44,19,7,20,6,60,19
1500000US360470412002,360470412002,"Block Group 2, Census Tract 412, Kings County, New York",359,32,47,31,20,27,26,14,8,142,12
1500000US360470413001,360470413001,"Block Group 1, Census Tract 413, Kings County, New York",123,7,9,9,7,8,11,11,10,51,0
1500000US360470413002,360470413002,"Block Group 2, Census Tract 413, Kings County, New York",302,27,11,16,11,8,16,0,14,125,74
1500000US360470413003,360470413003,"Block Group 3, Census Tract 413, Kings County, New York",294,6,9,18,37,21,44,25,0,113,21
1500000US360470414011,360470414011,"Block Group 1, Census Tract 414.01, Kings County, New York",199,8,43,19,14,18,21,0,17,54,5
1500000US360470414012,360470414012,"Block Group 2, Census Tract 414.01, Kings County, New York",111,0,12,0,24,6,8,29,8,8,16
1500000US360470414021,360470414021,"Block Group 1, Census Tract 414.02, Kings County, New York",312,27,45,38,18,19,22,0,28,95,20
1500000US360470414022,360470414022,"Block Group 2, Census Tract 414.02, Kings County, New York",194,36,14,21,13,0,6,10,0,53,41
1500000US360470415001,360470415001,"Block Group 1, Census Tract 415, Kings County, New York",260,15,12,36,56,0,0,21,26,85,9
1500000US360470415002,360470415002,"Block Group 2, Census Tract 415, Kings County, New York",345,15,56,21,55,32,35,25,20,61,25
1500000US360470415003,360470415003,"Block Group 3, Census Tract 415, Kings County, New York",149,13,8,11,30,12,0,18,0,49,8
1500000US360470416001,360470416001,"Block Group 1, Census Tract 416, Kings County, New York",183,19,17,23,17,14,12,8,8,13,52
1500000US360470416002,360470416002,"Block Group 2, Census Tract 416, Kings County, New York",317,6,37,18,22,24,7,7,39,104,53
1500000US360470417001,360470417001,"Block Group 1, Census Tract 417, Kings County, New York",170,36,29,18,6,19,6,0,16,20,20
1500000US360470417002,360470417002,"Block Group 2, Census Tract 417, Kings County, New York",194,18,22,12,18,0,24,8,23,69,0
1500000US360470417003,360470417003,"Block Group 3, Census Tract 417, Kings County, New York",208,0,10,11,16,13,16,18,28,79,17
1500000US360470417004,360470417004,"Block Group 4, Census Tract 417, Kings County, New York",354,9,25,54,36,84,13,24,20,62,27
1500000US360470418001,360470418001,"Block Group 1, Census Tract 418, Kings County, New York",304,9,16,33,18,31,43,0,20,110,24
1500000US360470418002,360470418002,"Block Group 2, Census Tract 418, Kings County, New York",350,16,31,31,22,16,8,7,45,117,57
1500000US360470419001,360470419001,"Block Group 1, Census Tract 419, Kings County, New York",455,67,53,36,79,16,7,36,33,79,49
1500000US360470419002,360470419002,"Block Group 2, Census Tract 419, Kings County, New York",241,7,28,12,36,14,19,19,13,81,12
1500000US360470419003,360470419003,"Block Group 3, Census Tract 419, Kings County, New York",174,6,16,27,19,40,0,0,21,38,7
1500000US360470420001,360470420001,"Block Group 1, Census Tract 420, Kings County, New York",91,0,30,8,11,0,0,0,12,23,7
1500000US360470420002,360470420002,"Block Group 2, Census Tract 420, Kings County, New York",235,66,21,6,9,28,15,0,0,72,18
1500000US360470421001,360470421001,"Block Group 1, Census Tract 421, Kings County, New York",218,19,30,30,6,23,21,4,9,69,7
1500000US360470421002,360470421002,"Block Group 2, Census Tract 421, Kings County, New York",203,8,13,36,13,0,12,0,44,59,18
1500000US360470421003,360470421003,"Block Group 3, Census Tract 421, Kings County, New York",290,7,15,16,33,33,15,0,37,109,25
1500000US360470421004,360470421004,"Block Group 4, Census Tract 421, Kings County, New York",138,8,20,15,15,30,8,0,8,28,6
1500000US360470422001,360470422001,"Block Group 1, Census Tract 422, Kings County, New York",379,35,42,16,49,17,24,26,31,123,16
1500000US360470422002,360470422002,"Block Group 2, Census Tract 422, Kings County, New York",225,6,41,20,0,14,17,24,15,68,20
1500000US360470422003,360470422003,"Block Group 3, Census Tract 422, Kings County, New York",228,7,19,33,20,54,8,0,14,56,17
1500000US360470423001,360470423001,"Block Group 1, Census Tract 423, Kings County, New York",227,0,20,17,42,25,20,0,13,82,8
1500000US360470423002,360470423002,"Block Group 2, Census Tract 423, Kings County, New York",71,0,0,5,0,0,0,0,9,43,14
1500000US360470423003,360470423003,"Block Group 3, Census Tract 423, Kings County, New York",193,17,6,12,35,8,8,13,6,78,10
1500000US360470423004,360470423004,"Block Group 4, Census Tract 423, Kings County, New York",139,15,27,18,7,0,8,7,8,42,7
1500000US360470424001,360470424001,"Block Group 1, Census Tract 424, Kings County, New York",252,18,78,36,24,0,13,0,7,52,24
1500000US360470424002,360470424002,"Block Group 2, Census Tract 424, Kings County, New York",448,45,30,56,65,42,42,7,59,94,8
1500000US360470424003,360470424003,"Block Group 3, Census Tract 424, Kings County, New York",236,6,9,28,17,22,23,25,25,66,15
1500000US360470425001,360470425001,"Block Group 1, Census Tract 425, Kings County, New York",270,7,14,50,21,20,8,28,44,70,8
1500000US360470425002,360470425002,"Block Group 2, Census Tract 425, Kings County, New York",143,8,0,0,19,16,7,5,8,80,0
1500000US360470425003,360470425003,"Block Group 3, Census Tract 425, Kings County, New York",182,20,8,25,25,12,12,7,6,54,13
1500000US360470426001,360470426001,"Block Group 1, Census Tract 426, Kings County, New York",301,4,46,29,14,24,6,0,44,104,30
1500000US360470426002,360470426002,"Block Group 2, Census Tract 426, Kings County, New York",380,8,32,68,33,52,20,14,11,114,28
1500000US360470426003,360470426003,"Block Group 3, Census Tract 426, Kings County, New York",267,6,16,23,37,40,6,0,6,124,9
1500000US360470427001,360470427001,"Block Group 1, Census Tract 427, Kings County, New York",405,6,30,17,63,23,38,6,47,151,24
1500000US360470427002,360470427002,"Block Group 2, Census Tract 427, Kings County, New York",445,39,18,74,44,38,17,0,47,151,17
1500000US360470427003,360470427003,"Block Group 3, Census Tract 427, Kings County, New York",285,11,13,41,21,15,29,0,19,104,32
1500000US360470427004,360470427004,"Block Group 4, Census Tract 427, Kings County, New York",73,0,0,7,7,18,6,7,0,28,0
1500000US360470427005,360470427005,"Block Group 5, Census Tract 427, Kings County, New York",180,7,32,9,6,41,18,11,0,44,12
1500000US360470428001,360470428001,"Block Group 1, Census Tract 428, Kings County, New York",272,8,19,36,17,19,23,6,20,106,18
1500000US360470428002,360470428002,"Block Group 2, Census Tract 428, Kings County, New York",338,39,15,51,15,29,17,9,26,129,8
1500000US360470428003,360470428003,"Block Group 3, Census Tract 428, Kings County, New York",321,21,36,56,12,30,11,0,18,137,0
1500000US360470429001,360470429001,"Block Group 1, Census Tract 429, Kings County, New York",424,0,16,32,54,53,19,24,18,178,30
1500000US360470429002,360470429002,"Block Group 2, Census Tract 429, Kings County, New York",846,42,74,83,62,46,31,97,70,307,34
1500000US360470429003,360470429003,"Block Group 3, Census Tract 429, Kings County, New York",344,7,33,36,8,28,6,28,34,120,44
1500000US360470430001,360470430001,"Block Group 1, Census Tract 430, Kings County, New York",376,9,45,58,31,21,17,4,14,164,13
1500000US360470430002,360470430002,"Block Group 2, Census Tract 430, Kings County, New York",313,0,36,54,31,33,31,10,40,78,0
1500000US360470430003,360470430003,"Block Group 3, Census Tract 430, Kings County, New York",410,56,24,12,34,47,18,0,24,142,53
1500000US360470431001,360470431001,"Block Group 1, Census Tract 431, Kings County, New York",330,11,13,38,16,55,32,9,40,111,5
1500000US360470431002,360470431002,"Block Group 2, Census Tract 431, Kings County, New York",341,0,39,5,39,25,41,17,12,147,16
1500000US360470431003,360470431003,"Block Group 3, Census Tract 431, Kings County, New York",341,11,17,41,18,48,27,26,30,96,27
1500000US360470431004,360470431004,"Block Group 4, Census Tract 431, Kings County, New York",426,17,33,20,60,28,29,12,36,172,19
1500000US360470432001,360470432001,"Block Group 1, Census Tract 432, Kings County, New York",301,25,19,36,37,40,21,14,25,66,18
1500000US360470432002,360470432002,"Block Group 2, Census Tract 432, Kings County, New York",631,19,51,39,32,93,29,57,44,242,25
1500000US360470432003,360470432003,"Block Group 3, Census Tract 432, Kings County, New York",195,42,10,0,7,8,17,27,16,39,29
1500000US360470433001,360470433001,"Block Group 1, Census Tract 433, Kings County, New York",164,0,0,30,21,10,6,22,7,50,18
1500000US360470433002,360470433002,"Block Group 2, Census Tract 433, Kings County, New York",130,15,15,34,0,0,25,0,16,25,0
1500000US360470433003,360470433003,"Block Group 3, Census Tract 433, Kings County, New York",151,11,7,11,28,24,11,10,14,23,12
1500000US360470433004,360470433004,"Block Group 4, Census Tract 433, Kings County, New York",335,11,11,26,15,63,12,36,23,126,12
1500000US360470433005,360470433005,"Block Group 5, Census Tract 433, Kings County, New York",301,25,26,22,31,18,23,23,15,102,16
1500000US360470434001,360470434001,"Block Group 1, Census Tract 434, Kings County, New York",384,39,31,32,22,24,42,12,31,113,38
1500000US360470434002,360470434002,"Block Group 2, Census Tract 434, Kings County, New York",208,14,19,16,27,0,22,0,0,104,6
1500000US360470434003,360470434003,"Block Group 3, Census Tract 434, Kings County, New York",308,20,39,22,50,22,20,6,20,96,13
1500000US360470435001,360470435001,"Block Group 1, Census Tract 435, Kings County, New York",281,15,30,20,33,0,17,7,41,97,21
1500000US360470435002,360470435002,"Block Group 2, Census Tract 435, Kings County, New York",342,26,26,56,16,13,20,18,12,125,30
1500000US360470435003,360470435003,"Block Group 3, Census Tract 435, Kings County, New York",328,27,21,44,9,32,19,10,23,143,0
1500000US360470436001,360470436001,"Block Group 1, Census Tract 436, Kings County, New York",477,35,24,53,32,39,58,26,24,138,48
1500000US360470436002,360470436002,"Block Group 2, Census Tract 436, Kings County, New York",377,19,55,41,48,24,20,0,19,118,33
1500000US360470436003,360470436003,"Block Group 3, Census Tract 436, Kings County, New York",436,34,63,25,46,13,20,29,31,163,12
1500000US360470437001,360470437001,"Block Group 1, Census Tract 437, Kings County, New York",226,27,7,38,7,38,15,8,0,60,26
1500000US360470437002,360470437002,"Block Group 2, Census Tract 437, Kings County, New York",392,0,24,50,39,29,21,8,32,167,22
1500000US360470437003,360470437003,"Block Group 3, Census Tract 437, Kings County, New York",320,23,31,33,26,17,19,9,10,103,49
1500000US360470437004,360470437004,"Block Group 4, Census Tract 437, Kings County, New York",217,17,17,34,10,7,22,0,19,86,5
1500000US360470438001,360470438001,"Block Group 1, Census Tract 438, Kings County, New York",365,10,21,36,13,35,40,23,23,156,8
1500000US360470438002,360470438002,"Block Group 2, Census Tract 438, Kings County, New York",363,46,45,28,37,20,29,28,69,40,21
1500000US360470439001,360470439001,"Block Group 1, Census Tract 439, Kings County, New York",272,21,48,37,7,35,16,5,39,58,6
1500000US360470439002,360470439002,"Block Group 2, Census Tract 439, Kings County, New York",313,8,15,27,30,59,21,7,24,102,20
1500000US360470439003,360470439003,"Block Group 3, Census Tract 439, Kings County, New York",222,11,12,33,34,33,8,28,0,42,21
1500000US360470440001,360470440001,"Block Group 1, Census Tract 440, Kings County, New York",253,0,22,41,13,7,0,0,9,132,29
1500000US360470440002,360470440002,"Block Group 2, Census Tract 440, Kings County, New York",111,6,22,14,22,0,7,0,8,32,0
1500000US360470440003,360470440003,"Block Group 3, Census Tract 440, Kings County, New York",222,12,6,26,31,26,12,4,14,71,20
1500000US360470441001,360470441001,"Block Group 1, Census Tract 441, Kings County, New York",514,8,52,21,91,13,44,21,39,202,23
1500000US360470441002,360470441002,"Block Group 2, Census Tract 441, Kings County, New York",435,0,27,52,36,44,63,7,49,135,22
1500000US360470441003,360470441003,"Block Group 3, Census Tract 441, Kings County, New York",558,23,44,50,73,105,76,19,16,108,44
1500000US360470442001,360470442001,"Block Group 1, Census Tract 442, Kings County, New York",265,0,15,30,6,27,5,26,34,83,39
1500000US360470442002,360470442002,"Block Group 2, Census Tract 442, Kings County, New York",280,16,33,13,20,34,21,7,21,102,13
1500000US360470443001,360470443001,"Block Group 1, Census Tract 443, Kings County, New York",436,27,66,35,51,37,37,22,26,114,21
1500000US360470443002,360470443002,"Block Group 2, Census Tract 443, Kings County, New York",339,16,19,49,27,53,0,8,26,131,10
1500000US360470443003,360470443003,"Block Group 3, Census Tract 443, Kings County, New York",409,23,33,45,26,43,21,27,43,126,22
1500000US360470443004,360470443004,"Block Group 4, Census Tract 443, Kings County, New York",273,24,22,60,45,34,6,6,11,54,11
1500000US360470444001,360470444001,"Block Group 1, Census Tract 444, Kings County, New York",185,8,8,5,23,31,0,9,0,78,23
1500000US360470444002,360470444002,"Block Group 2, Census Tract 444, Kings County, New York",358,51,31,56,9,15,13,15,28,129,11
1500000US360470444003,360470444003,"Block Group 3, Census Tract 444, Kings County, New York",275,36,12,13,27,0,38,8,22,94,25
1500000US360470445001,360470445001,"Block Group 1, Census Tract 445, Kings County, New York",356,32,60,53,34,38,19,34,52,27,7
1500000US360470445002,360470445002,"Block Group 2, Census Tract 445, Kings County, New York",314,19,29,27,30,15,51,14,8,96,25
1500000US360470445003,360470445003,"Block Group 3, Census Tract 445, Kings County, New York",419,33,32,53,33,21,17,35,31,148,16
1500000US360470446001,360470446001,"Block Group 1, Census Tract 446, Kings County, New York",200,8,30,28,18,28,9,8,17,36,18
1500000US360470446002,360470446002,"Block Group 2, Census Tract 446, Kings County, New York",250,8,41,38,29,16,9,29,30,40,10
1500000US360470447001,360470447001,"Block Group 1, Census Tract 447, Kings County, New York",297,12,23,40,57,13,6,17,16,93,20
1500000US360470447002,360470447002,"Block Group 2, Census Tract 447, Kings County, New York",255,0,14,32,13,22,49,0,22,88,15
1500000US360470448001,360470448001,"Block Group 1, Census Tract 448, Kings County, New York",185,14,34,19,26,14,7,8,24,24,15
1500000US360470448002,360470448002,"Block Group 2, Census Tract 448, Kings County, New York",104,0,0,14,24,7,34,0,8,17,0
1500000US360470450001,360470450001,"Block Group 1, Census Tract 450, Kings County, New York",265,26,18,28,48,24,26,11,16,58,10
1500000US360470452001,360470452001,"Block Group 1, Census Tract 452, Kings County, New York",145,16,8,8,11,0,18,21,19,27,17
1500000US360470452002,360470452002,"Block Group 2, Census Tract 452, Kings County, New York",376,51,39,39,42,53,16,22,0,78,36
1500000US360470453001,360470453001,"Block Group 1, Census Tract 453, Kings County, New York",216,20,28,11,21,29,4,9,24,70,0
1500000US360470453002,360470453002,"Block Group 2, Census Tract 453, Kings County, New York",48,0,5,0,5,8,13,0,5,7,5
1500000US360470453003,360470453003,"Block Group 3, Census Tract 453, Kings County, New York",138,12,9,13,8,19,0,0,8,60,9
1500000US360470454001,360470454001,"Block Group 1, Census Tract 454, Kings County, New York",231,8,15,6,25,7,48,19,27,65,11
1500000US360470454002,360470454002,"Block Group 2, Census Tract 454, Kings County, New York",98,0,18,8,0,0,0,0,29,32,11
1500000US360470455001,360470455001,"Block Group 1, Census Tract 455, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470455002,360470455002,"Block Group 2, Census Tract 455, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470455003,360470455003,"Block Group 3, Census Tract 455, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470455004,360470455004,"Block Group 4, Census Tract 455, Kings County, New York",14,6,0,0,0,0,0,0,0,8,0
1500000US360470456001,360470456001,"Block Group 1, Census Tract 456, Kings County, New York",358,52,57,46,46,17,24,0,38,68,10
1500000US360470456002,360470456002,"Block Group 2, Census Tract 456, Kings County, New York",328,31,17,35,49,32,4,10,26,98,26
1500000US360470458001,360470458001,"Block Group 1, Census Tract 458, Kings County, New York",142,8,31,15,14,7,0,7,16,44,0
1500000US360470458002,360470458002,"Block Group 2, Census Tract 458, Kings County, New York",14,0,0,0,0,0,0,0,0,14,0
1500000US360470460011,360470460011,"Block Group 1, Census Tract 460.01, Kings County, New York",782,74,74,82,59,48,78,48,57,232,30
1500000US360470460021,360470460021,"Block Group 1, Census Tract 460.02, Kings County, New York",57,0,0,0,0,19,16,0,11,11,0
1500000US360470462011,360470462011,"Block Group 1, Census Tract 462.01, Kings County, New York",423,43,27,44,34,40,18,20,51,112,34
1500000US360470462012,360470462012,"Block Group 2, Census Tract 462.01, Kings County, New York",317,7,24,24,7,78,56,17,15,61,28
1500000US360470462021,360470462021,"Block Group 1, Census Tract 462.02, Kings County, New York",70,0,9,11,8,8,11,0,8,15,0
1500000US360470462022,360470462022,"Block Group 2, Census Tract 462.02, Kings County, New York",151,10,0,18,30,13,16,0,0,52,12
1500000US360470464001,360470464001,"Block Group 1, Census Tract 464, Kings County, New York",186,20,22,11,22,13,6,0,7,78,7
1500000US360470464002,360470464002,"Block Group 2, Census Tract 464, Kings County, New York",136,7,0,21,14,0,16,6,0,56,16
1500000US360470465001,360470465001,"Block Group 1, Census Tract 465, Kings County, New York",710,111,87,74,45,111,31,35,37,139,40
1500000US360470465002,360470465002,"Block Group 2, Census Tract 465, Kings County, New York",44,0,9,4,0,6,4,0,0,21,0
1500000US360470468001,360470468001,"Block Group 1, Census Tract 468, Kings County, New York",137,14,15,20,20,15,7,0,10,29,7
1500000US360470470001,360470470001,"Block Group 1, Census Tract 470, Kings County, New York",188,7,7,6,24,7,9,26,7,69,26
1500000US360470470002,360470470002,"Block Group 2, Census Tract 470, Kings County, New York",264,20,10,31,41,10,9,23,21,86,13
1500000US360470472001,360470472001,"Block Group 1, Census Tract 472, Kings County, New York",92,0,0,5,0,14,9,7,0,57,0
1500000US360470472002,360470472002,"Block Group 2, Census Tract 472, Kings County, New York",126,0,0,17,15,0,0,0,6,79,9
1500000US360470472003,360470472003,"Block Group 3, Census Tract 472, Kings County, New York",132,0,7,5,7,0,8,8,12,78,7
1500000US360470473001,360470473001,"Block Group 1, Census Tract 473, Kings County, New York",225,53,17,9,48,32,9,9,0,41,7
1500000US360470474001,360470474001,"Block Group 1, Census Tract 474, Kings County, New York",243,9,50,20,14,31,12,8,12,69,18
1500000US360470474002,360470474002,"Block Group 2, Census Tract 474, Kings County, New York",245,7,15,16,9,19,8,0,43,121,7
1500000US360470476001,360470476001,"Block Group 1, Census Tract 476, Kings County, New York",130,6,0,0,10,21,6,0,8,79,0
1500000US360470476002,360470476002,"Block Group 2, Census Tract 476, Kings County, New York",177,12,18,0,6,14,12,6,24,66,19
1500000US360470476003,360470476003,"Block Group 3, Census Tract 476, Kings County, New York",291,30,42,13,9,35,23,0,23,93,23
1500000US360470477001,360470477001,"Block Group 1, Census Tract 477, Kings County, New York",341,38,30,82,7,25,17,6,27,76,33
1500000US360470477002,360470477002,"Block Group 2, Census Tract 477, Kings County, New York",397,8,38,66,35,22,29,20,37,81,61
1500000US360470478001,360470478001,"Block Group 1, Census Tract 478, Kings County, New York",339,14,31,62,69,51,20,8,8,62,14
1500000US360470478002,360470478002,"Block Group 2, Census Tract 478, Kings County, New York",272,18,25,31,39,7,12,0,14,86,40
1500000US360470478003,360470478003,"Block Group 3, Census Tract 478, Kings County, New York",286,18,40,25,16,23,6,0,26,125,7
1500000US360470480001,360470480001,"Block Group 1, Census Tract 480, Kings County, New York",509,40,67,60,55,50,42,42,52,88,13
1500000US360470480002,360470480002,"Block Group 2, Census Tract 480, Kings County, New York",370,6,46,49,29,26,13,30,41,104,26
1500000US360470481001,360470481001,"Block Group 1, Census Tract 481, Kings County, New York",210,7,16,14,18,24,23,20,6,70,12
1500000US360470481002,360470481002,"Block Group 2, Census Tract 481, Kings County, New York",276,23,24,13,51,45,24,12,6,53,25
1500000US360470481003,360470481003,"Block Group 3, Census Tract 481, Kings County, New York",490,30,41,21,16,26,49,61,38,142,66
1500000US360470482001,360470482001,"Block Group 1, Census Tract 482, Kings County, New York",366,33,15,21,0,35,15,14,63,131,39
1500000US360470482002,360470482002,"Block Group 2, Census Tract 482, Kings County, New York",210,37,43,15,0,20,7,23,14,28,23
1500000US360470482003,360470482003,"Block Group 3, Census Tract 482, Kings County, New York",286,26,43,40,45,18,21,0,26,58,9
1500000US360470482004,360470482004,"Block Group 4, Census Tract 482, Kings County, New York",648,49,57,69,49,73,48,34,41,211,17
1500000US360470483001,360470483001,"Block Group 1, Census Tract 483, Kings County, New York",28,0,0,0,10,0,0,0,0,18,0
1500000US360470483002,360470483002,"Block Group 2, Census Tract 483, Kings County, New York",200,14,19,31,33,10,18,0,13,49,13
1500000US360470484001,360470484001,"Block Group 1, Census Tract 484, Kings County, New York",648,39,76,104,42,64,19,30,54,183,37
1500000US360470484002,360470484002,"Block Group 2, Census Tract 484, Kings County, New York",393,32,24,29,33,31,25,13,49,111,46
1500000US360470484003,360470484003,"Block Group 3, Census Tract 484, Kings County, New York",301,8,29,7,36,6,12,27,16,129,31
1500000US360470486001,360470486001,"Block Group 1, Census Tract 486, Kings County, New York",425,9,43,53,60,58,14,19,41,103,25
1500000US360470486002,360470486002,"Block Group 2, Census Tract 486, Kings County, New York",291,16,24,27,22,36,19,6,29,91,21
1500000US360470486003,360470486003,"Block Group 3, Census Tract 486, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0
1500000US360470487001,360470487001,"Block Group 1, Census Tract 487, Kings County, New York",58,6,0,10,15,0,0,17,0,10,0
1500000US360470487002,360470487002,"Block Group 2, Census Tract 487, Kings County, New York",10,5,0,0,0,0,0,0,0,5,0
1500000US360470487003,360470487003,"Block Group 3, Census Tract 487, Kings County, New York",18,0,0,13,0,5,0,0,0,0,0
1500000US360470487004,360470487004,"Block Group 4, Census Tract 487, Kings County, New York",85,0,20,0,15,0,9,9,0,21,11
1500000US360470488001,360470488001,"Block Group 1, Census Tract 488, Kings County, New York",274,24,30,44,34,14,7,21,6,67,27
1500000US360470488002,360470488002,"Block Group 2, Census Tract 488, Kings County, New York",276,12,42,17,52,36,11,8,11,50,37
1500000US360470488003,360470488003,"Block Group 3, Census Tract 488, Kings County, New York",431,40,46,37,47,34,56,17,9,99,46
1500000US360470489002,360470489002,"Block Group 2, Census Tract 489, Kings County, New York",1361,203,198,126,130,187,128,36,57,180,116
1500000US360470490001,360470490001,"Block Group 1, Census Tract 490, Kings County, New York",862,14,52,145,115,82,104,7,24,272,47
1500000US360470490002,360470490002,"Block Group 2, Census Tract 490, Kings County, New York",854,101,17,89,95,49,42,48,88,246,79
1500000US360470490003,360470490003,"Block Group 3, Census Tract 490, Kings County, New York",173,0,25,47,21,9,14,0,18,39,0
1500000US360470491001,360470491001,"Block Group 1, Census Tract 491, Kings County, New York",69,12,11,0,5,7,25,0,0,9,0
1500000US360470491002,360470491002,"Block Group 2, Census Tract 491, Kings County, New York",307,17,28,18,34,37,13,12,49,75,24
1500000US360470491003,360470491003,"Block Group 3, Census Tract 491, Kings County, New York",134,13,10,11,10,18,15,12,0,45,0
1500000US360470491004,360470491004,"Block Group 4, Census Tract 491, Kings County, New York",674,127,161,74,47,16,62,25,28,73,61
1500000US360470491005,360470491005,"Block Group 5, Census Tract 491, Kings County, New York",682,92,128,102,83,46,15,33,61,94,28
1500000US360470492001,360470492001,"Block Group 1, Census Tract 492, Kings County, New York",278,38,39,15,20,17,27,14,12,58,38
1500000US360470492002,360470492002,"Block Group 2, Census Tract 492, Kings County, New York",270,0,40,34,26,24,11,17,27,59,32
